Concelho,Datahora,M,FG,Via,km,Natureza
Viseu,2011:02:03 01:20:00,0,1,Rotunda de Santiago,,Despiste c/ dispositivo de retenção
Viseu,2011:02:17 08:10:00,0,1,Av Regim Infantaria 14,,C  o  l i s  ã  ot r a  s  .  c  /  o  u  t r ov  eíc. mov.
Viseu,2011:03:05 22:00:00,0,1,EN16,"84,250",Despiste simples
Viseu,2011:03:09 11:53:00,0,1,R Tenente Cor S Simões,,At r o  p  e  l a  me  n  t od  ep  e  õ  e  s
Viseu,2011:03:11 19:00:00,0,2,EN229,"62,280",Colisão frontal
Viseu,2011:03:27 12:40:00,0,2,EN2,"158,600",Colisão frontal
Viseu,2011:04:05 18:25:00,1,0,EN2,"162,500",Colisão lat. c/ outro veíc. mov.
Viseu,2011:04:06 15:00:00,0,1,Est Aeródromo,,Colisão lat. c/ outro veíc. mov.
Viseu,2011:04:12 18:50:00,0,1,Est Principal rio Loba,,Atropelamento de peões
Viseu,2011:04:23 20:25:00,0,1,Est Campo Aviação,,Despiste s/dispositivo de retenção
Viseu,2011:05:25 09:25:00,0,1,Av Luís Martins,,Atropelamento de peões
Viseu,2011:06:17 10:30:00,1,0,EN231,"7,900",Colisão lat. c/ outro veíc. mov.
Viseu,2011:07:01 08:20:00,0,1,Av Cidade Peniche,,Atropelamento de peões
Viseu,2011:07:15 14:15:00,0,1,Rotunda da Provir,,Colisão lat. c/ outro veíc. mov.
Viseu,2011:07:23 20:40:00,1,0,Rotunda Palácio Gelo,,Colisão lat. c/ outro veíc. mov.
Viseu,2011:08:13 10:55:00,0,1,Est Sátão,,Colisão tras. c/ outro veíc. mov.
Viseu,2011:08:16 15:45:00,1,0,EM568,,Despiste c/capotamento
Viseu,2011:09:05 12:25:00,0,1,EN16,"88,800",Colisão frontal
Viseu,2011:09:15 23:20:00,0,1,EN16,"91,900",Atropelamento de peões
Viseu,2011:09:17 12:15:00,0,1,Outra Via,,Despiste c/col. c/veíc. imobil./obst.
Viseu,2011:09:18 19:00:00,0,1,Av Luís Martins,,Atropelamento de peões
Viseu,2011:09:23 17:30:00,0,1,R D Duarte,,Atropelamento de peões
Viseu,2011:09:26 12:45:00,0,1,Av Bélgica,,Atropelamento de peões
Viseu,2011:09:29 19:50:00,0,2,EN16,"90,300",Atropelamento de peões
Viseu,2011:11:10 06:05:00,0,1,R Alferes Maldonado,,Despiste s/dispositivo de retenção
Viseu,2011:12:14 08:30:00,0,1,EN16,"87,300",Colisão frontal
Viseu,2011:12:16 18:35:00,1,0,EN229,"72,700",Atropelamento de peões
Viseu,2011:12:24 18:10:00,0,1,R Pedrogal,,Despiste simples
Viseu,2011:12:30 18:30:00,1,0,EN16,"95,500",Atropelamento de peões
Vouzela,2011:01:30 10:30:00,1,0,EM1285,"0,001",Despiste s/dispositivo de retenção
Vouzela,2011:04:19 20:30:00,1,0,EN16,"66,000",Despiste s/dispositivo de retenção
Vouzela,2011:10:04 14:20:00,0,1,A25,"66,674",Despiste c/col. c/veíc. imobil./obst.
,,42,109,,,
Armamar,2011:03:25 18:10:00,0,1,EN222,"137,300",Colisão frontal
Armamar,2011:03:25 23:45:00,1,1,EN222,"140,200",Colisão com outras situações
Armamar,2011:10:02 19:00:00,0,1,Variante,,Despiste simples
Armamar,2011:10:28 13:05:00,0,1,R Coutinho,,Colisão frontal
Carregal do Sal,2011:01:25 12:45:00,1,0,EN337,"0,001",Colisão frontal
Carregal do Sal,2011:04:29 18:30:00,0,2,EN234,"69,450",Colisão lat. c/ outro veíc. mov.
Carregal do Sal,2011:06:01 13:55:00,0,1,Pq Estac EB No2 C.SAL,,Atropelamento de peões
Carregal do Sal,2011:06:14 14:00:00,0,2,Est Vila Meã,,Colisão lat. c/ outro veíc. mov.
Carregal do Sal,2011:10:15 05:00:00,0,1,R Courados,,Despiste simples
Carregal do Sal,2011:10:19 18:00:00,0,1,R Boiço,,Despiste simples
Carregal do Sal,2011:11:12 19:00:00,0,3,R Escola,,Despiste c/col. c/veíc. imobil./obst.
Castro Daire,2011:01:11 03:00:00,0,1,EN2,"144,940",Colisão c/veic./obstáculo f.rodagem
Castro Daire,2011:07:04 19:20:00,0,1,Estrada Municipal,,Colisão frontal
Castro Daire,2011:08:03 11:20:00,1,0,R Ferraria,,Despiste simples
Castro Daire,2011:08:17 20:45:00,0,4,EM565,,Colisão tras. c/ outro veíc. mov.
Cinfães,2011:07:29 15:45:00,1,0,R Contença,,Despiste s/dispositivo de retenção
Lamego,2011:05:29 20:35:00,0,1,EN2,"109,600",Colisão com outras situações
Lamego,2011:09:13 17:04:00,0,1,R Fafel,,Atropelamento de peões
Lamego,2011:10:07 22:00:00,0,1,EN226-1,"3,600",Despiste c/capotamento
Lamego,2011:11:12 06:40:00,0,1,A24,"98,659",Despiste c/ dispositivo de retenção
Lamego,2011:11:20 04:30:00,0,1,A24,"93,320",Despiste c/capotamento
Mangualde,2011:02:15 09:26:00,1,0,Av Capitães,,Atropelamento de peões
Mangualde,2011:02:27 17:39:00,0,1,Est ligação c/Fagilde,,Despiste c/capotamento
Mangualde,2011:05:30 17:50:00,0,1,EM1448,"0,001",Despiste simples
Mangualde,2011:07:06 16:00:00,0,1,EN234,"101,750",Colisão lat. c/ outro veíc. mov.
Mangualde,2011:07:24 15:45:00,0,1,EM645,,Colisão frontal
Mangualde,2011:10:08 10:45:00,1,0,Av Montes Hermínios,,Atropelamento de peões
Mangualde,2011:10:10 07:00:00,2,0,A25,"118,120",Colisão tras. c/ outro veíc. mov.
Mangualde,2011:11:23 17:35:00,0,1,EM595,"1,000",Colisão frontal
Moimenta Beira,2011:08:02 12:50:00,1,0,Caminho agrícola,,Despiste simples
Moimenta Beira,2011:08:29 08:00:00,0,1,EN226,"49,582",Colisão frontal
Moimenta Beira,2011:10:28 20:30:00,0,2,EN323,"66,700",Colisão frontal
Moimenta Beira,2011:11:20 17:50:00,0,1,EN226,"42,390",Colisão tras. c/ outro veíc. mov.
Moimenta Beira,2011:12:29 09:20:00,0,1,EN323,"64,540",Despiste c/capotamento
Mortágua,2011:05:14 12:00:00,1,0,Caminho vicinal,,Despiste c/capotamento
Mortágua,2011:08:18 13:30:00,1,0,EN234,"39,750",Despiste simples
Mortágua,2011:08:19 19:35:00,1,0,EN228,"64,350",Colisão lat. c/ outro veíc. mov.
Mortágua,2011:09:28 20:00:00,0,1,EN228,"80,600",Colisão frontal
Nelas,2011:02:15 18:33:00,1,0,EN234,"85,650",Colisão frontal
Nelas,2011:09:26 17:00:00,1,0,R Ribeiro,,Despiste simples
Nelas,2011:11:14 17:30:00,0,1,R Estação,,Colisão c/veic./obstáculo f.rodagem
Nelas,2011:11:19 14:50:00,2,2,EN234,"88,000",Colisão frontal
Nelas,2011:12:22 22:00:00,0,1,R Paço,,Colisão com outras situações
Oliv. de Frades,2011:01:07 21:00:00,0,1,Estrada Municipal,"0,001",Colisão tras. c/ outro veíc. mov.
Oliv. de Frades,2011:08:02 20:10:00,2,0,A25,"48,500",Despiste c/capotamento
Oliv. de Frades,2011:10:20 10:30:00,1,0,EN16,"50,486",Despiste simples
Oliv. de Frades,2011:12:19 19:30:00,0,1,EN333-3,"9,500",Despiste simples
Penedono,2011:04:29 20:15:00,0,1,EN331,"4,500",Despiste c/col. c/veíc. imobil./obst.
Resende,2011:01:20 07:00:00,1,0,EM1059,"0,001",Despiste c/capotamento
Resende,2011:11:27 20:30:00,0,1,EM552,,Despiste c/capotamento
Sta. Comba Dão,2011:04:06 07:50:00,0,1,EN2,"216,300",Colisão lat. c/ outro veíc. mov.
