Concelho,Datahora,M,FG,Via,Km,Natureza
Viseu,20-01-2013 18:00,0,3,EN337-1,-,Colisão frontal
Viseu,09-07-2013 22:30,1,0,IP5,"78,300",Colisão frontal
Viseu,26-06-2013 20:15,1,0,IP5,"92,780",Colisão traseira com outro veículo em movimento
Viseu,02-02-2013 07:20,1,1,IP5,"96,000",Colisão frontal
Viseu,13-03-2013 16:05,0,1,Parque de Est. do Palácio do Gelo Piso  -1 Zona C6 .,-,Colisão com veiculo ou obstáculo na faixa de rodagem
Viseu,02-06-2013 11:40,0,1,Rotunda da Fabrica da Resina .,-,Colisão lateral com outro veículo em movimento
Viseu,20-01-2013 03:15,0,1,Rua da Bela Vista,-,Despiste com colisão com veículo imobil. ou obstáculo
Viseu,15-07-2013 06:45,0,3,Rua dos Namorados,-,Colisão frontal
Vouzela,10-02-2013 00:00,0,1,-,-,Despiste simples
Vouzela,15-10-2013 18:45,0,1,EN16,"62,620",Colisão lateral com outro veículo em movimento
Vouzela,03-11-2013 00:20,1,0,EN16,"63,580",Despiste simples
Vouzela,15-05-2013 12:14,0,1,EN228-1,"2,900",Colisão frontal
Vouzela,06-07-2013 23:30,0,1,EN333-2,"8,600",Despiste simples
Vouzela,21-09-2013 19:40,0,1,EN337,"4,200",Despiste simples
