Pombal,,01-02-2011 18:35,1,0,Rua Manuel da Mot...,,-,Colisão lateral com outro veículo em mov...,
Porto de Mos,,11-11-2011 16:52,1,0,EM506-1,,-,Atropelamento de peões,
Porto de Mos,,01-09-2011 17:20,0,1,EM591,,-,Despiste com colisão com veículo imobil. ...,
Porto de Mos,,07-10-2011 21:50,1,0,EN1,,"103,126",Atropelamento de peões,
Porto de Mos,,21-09-2011 15:00,0,1,EN1,,"105,181",Atropelamento de peões,
Porto de Mos,,27-06-2011 13:40,0,1,EN1,,"107,200",Colisão lateral com outro veículo em mov...,
Porto de Mos,,17-11-2011 07:50,0,1,EN242-4,,"16,350",Colisão lateral com outro veículo em mov...,
Porto de Mos,,07-02-2011 14:30,0,1,EN243,,"1,420",Colisão com outras situações,
Porto de Mos,,15-07-2011 19:55,0,1,EN243,,"15,280",Colisão frontal,
Porto de Mos,,06-10-2011 16:15,0,1,EN8,,"125,500",Despiste simples,
Porto de Mos,,15-05-2011 20:20,0,1,R DAS ALMOINHAS,,-,Colisão lateral com outro veículo em mov...,
Porto de Mos,,24-07-2011 16:23,0,1,R PIREIRA 67,,-,Despiste com colisão com veículo imobil. ...,
"",,-,-,-,-,,-,-,
