Concelho,Datahora,M,FG,Via,Km,Natureza
Tondela,21-07-2012 22:17,0,1,Ava Salgueiral,-,Despiste simples
Tondela,03-12-2012 18:38,0,1,EN230,"45,600",Atropelamento de peões
Tondela,08-01-2012 14:40,0,1,IP3,"96,700",Despiste com transposição do dispositivo ...
,-,-,-,-,-,-
Tondela,,23-03-2012 18:35,1,2R DO VALE 100,-,Despiste simples,
Vila Nova de Paiva,,17-11-2012 16:40,0,1EN323,"86,630",Colisão lateral com outro veículo em movi...,
Vila Nova de Paiva,,15-10-2012 09:30,2,0EN329,"8,050",Despiste com transposição do dispositivo ...,
Viseu,,22-03-2012 13:30,0,1-,-,Atropelamento de peões,
Viseu,,15-01-2012 05:10,0,1. .,-,Despiste sem dispositivo de retenção,
Viseu,,30-10-2012 14:15,1,0A24,"150,400",Colisão com veiculo ou obstáculo na faixa...,
Viseu,,13-12-2012 22:00,0,1Avenida Cidade de ...,-,Colisão com fuga,
Viseu,,30-10-2012 07:55,0,1Avenida Rei Dom D...,-,Despiste sem dispositivo de retenção,
Viseu,,16-08-2012 05:00,0,1Avenida São Salvad...,-,Despiste com colisão com veículo imobil. ...,
Viseu,,28-06-2012 20:10,0,1Circular Sul entre R...,-,Atropelamento de peões,
Viseu,,20-09-2012 11:00,0,1EM597,-,Despiste com capotamento,
Viseu,,25-09-2012 16:35,0,1EN2,"159,950",Despiste com dispositivo de retenção,
Viseu,,11-01-2012 05:20,0,1EN229,-,Despiste com transposição do dispositivo ...,
Viseu,,12-08-2012 11:40,0,1EN231,"3,730",Despiste sem dispositivo de retenção,
Viseu,,25-05-2012 02:24,0,1EN231,"4,430",Despiste simples,
Viseu,,15-01-2012 04:55,1,1EN231,"5,086",Despiste sem dispositivo de retenção,
Viseu,,17-09-2012 11:30,0,1EN337-1,"38,000",Colisão frontal,
Viseu,,01-09-2012 18:44,0,2Estrada de Nelas ju...,-,Despiste simples,
Viseu,,24-08-2012 19:10,0,1Estrada de São Sal...,-,Despiste com capotamento,
Viseu,,15-04-2012 19:45,0,1Rua Alexandre Herc...,-,Colisão lateral com outro veículo em movi...,
Viseu,,11-01-2012 13:25,0,1Rua da Escola Prep...,-,Atropelamento de peões,
Viseu,,05-06-2012 17:30,0,2Rua Dom António A...,-,Atropelamento de peões,
Viseu,,22-05-2012 21:55,0,1Rua Pintor António ...,-,Atropelamento com fuga,
Viseu,,25-01-2012 03:50,0,1Rua Ponte de Pau .,-,Atropelamento com fuga,
Vouzela,,08-04-2012 19:40,0,4-,-,Despiste simples,
Vouzela,,18-11-2012 06:20,0,1A25,"66,650",Despiste com capotamento,
Vouzela,,09-10-2012 09:00,1,0EN16,"66,200",Despiste com capotamento,
,,-,-,--,-,-,
