Concelho,Datahora,M,FG,Via,Km,Natureza
Figueira da Foz,27-07-2017 07:55,0,1,Rua das Olaias 0,-,"Colisão lateral com outro veículoem movimento"
Figueira da Foz,17-11-2017 18:10,0,1,"Rua de Santa Eulália, Ferreira-a-Nova",-,"Colisão lateral com outro veículoem movimento"
Figueira da Foz,13-07-2017 18:48,1,0,Rua Nova do Sul,-,Despiste simples
Figueira da Foz,16-11-2017 18:10,0,1,Rua Pinhal 20,-,"Colisão lateral com outro veículoem movimento"
Gois,09-12-2017 00:40,1,0,EN2,"268,000",Despiste simples
Gois,20-08-2017 11:55,0,2,EN2,"278,100",Colisão frontal
Lousa,10-06-2017 16:00,0,1,-,"11,000",Colisão com fuga
Lousa,14-07-2017 21:10,1,0,Av. Afonso Henriques,-,Atropelamento de peões
Lousa,22-11-2017 18:45,0,1,EN17,"22,100",Colisão frontal
Lousa,06-04-2017 15:45,0,1,EN342,"59,200",Colisão frontal
Lousa,20-10-2017 15:20,0,1,EN342,"60,710","Colisão lateral com outro veículoem movimento"
Lousa,10-10-2017 16:55,0,1,Rua Dr. António José de Almeida,-,Colisão frontal
Mira,11-01-2017 12:15,0,1,-,-,Despiste simples
Mira,02-10-2017 21:40,0,1,Avenida Manuel Milheirão,-,Colisão frontal
Mira,04-09-2017 13:15,0,1,"RUA DA PADARIA - CAVADAS -MIRA",-,Despiste simples
Mira,23-07-2017 03:00,0,1,Rua dos Moliceiros,-,Despiste simples
Miranda do Corvo,24-05-2017 19:20,0,1,EN17,"15,500",Atropelamento com fuga
Miranda do Corvo,14-01-2017 07:40,1,3,EN342,"57,100",Colisão frontal
Miranda do Corvo,21-05-2017 19:15,0,1,Rua Cachana,-,Despiste simples
Montemor-o-Velho,18-05-2017 20:20,0,1,-,-,"Colisão com veiculo ou obstáculona faixa de rodagem"
Montemor-o-Velho,25-07-2017 12:45,0,1,-,-,"Colisão lateral com outro veículoem movimento"
Montemor-o-Velho,06-08-2017 13:25,1,0,-,-,"Colisão traseira com outroveículo em movimento"
Montemor-o-Velho,14-06-2017 13:20,1,0,EN111,"16,100",Atropelamento de peões
Montemor-o-Velho,23-05-2017 20:10,1,0,EN111,"26,000","Colisão lateral com outro veículoem movimento"
Montemor-o-Velho,02-10-2017 15:45,0,1,EN111,"26,100","Colisão lateral com outro veículoem movimento"
Montemor-o-Velho,11-11-2017 05:00,0,1,EN341,"33,650",Despiste simples
Montemor-o-Velho,08-07-2017 17:15,0,2,Rua da Liberdade,-,"Colisão lateral com outro veículoem movimento"
Montemor-o-Velho,22-07-2017 16:20,1,0,Rua de Baixo,-,Despiste simples
Montemor-o-Velho,12-04-2017 20:25,0,1,Rua Nossa Senhora do Pranto,-,Atropelamento com fuga
Oliveira do Hospital,01-09-2017 14:15,0,1,-,-,"Colisão com veiculo ou obstáculona faixa de rodagem"
Oliveira do Hospital,12-09-2017 10:40,0,1,EN17,"77,500",Atropelamento de peões
Oliveira do Hospital,29-04-2017 18:50,0,1,EN17,"77,850",Colisão frontal
Oliveira do Hospital,08-04-2017 17:50,0,1,EN230,"128,400",Despiste simples
Oliveira do Hospital,12-11-2017 15:00,0,1,EN231-2,"19,850","Colisão traseira com outroveículo em movimento"
Oliveira do Hospital,29-09-2017 13:00,1,1,EN231-2,"22,600",Colisão frontal
Oliveira do Hospital,12-09-2017 17:15,0,1,"LARGO DA LAVANDEIRA,SOBREDA",-,Atropelamento de peões
Oliveira do Hospital,30-07-2017 04:30,0,1,"Rotunda Armindo Lousada -Oliveira do Hospital",-,Despiste simples
Penacova,17-10-2017 09:00,0,1,-,"1,000",Despiste simples
Penacova,11-01-2017 17:50,0,1,-,-,Despiste simples
Penacova,22-04-2017 17:00,0,1,-,-,Colisão frontal
Penacova,07-03-2017 11:37,0,1,Estrada do Pereiro,-,Despiste simples
Penacova,15-10-2017 23:55,0,1,IC6,"4,500","Despiste com transposição dodispositivo de retenção lateral"
Penacova,07-04-2017 09:00,0,1,IP3,"52,800",Despiste simples
Penacova,23-04-2017 19:48,0,2,rua central,-,Colisão frontal
Penela,09-08-2017 14:10,1,0,-,-,Despiste com capotamento
Soure,28-04-2017 15:30,0,1,-,-,"Colisão lateral com outro veículoem movimento"
Soure,28-10-2017 08:54,0,1,-,-,Despiste com capotamento
Soure,13-08-2017 20:00,1,1,A1,"170,350",Despiste com capotamento
Soure,20-08-2017 12:30,0,2,IC2,"164,257",Colisão frontal
Tabua,05-04-2017 11:05,0,1,-,-,Atropelamento de peões
Tabua,26-07-2017 09:30,1,0,-,-,Despiste simples
Tabua,17-08-2017 14:35,0,1,-,-,Despiste com capotamento
Tabua,20-09-2017 08:30,0,1,-,-,Atropelamento com fuga
Tabua,18-01-2017 13:23,0,1,EN17,"68,800",Despiste com capotamento
Tabua,02-09-2017 14:59,1,0,Rua Principal,-,Atropelamento de peões
Vila Nova de Poiares,18-04-2017 14:00,0,1,-,-,"Colisão lateral com outro veículoem movimento"
Vila Nova de Poiares,22-04-2017 09:43,1,0,-,-,Despiste com capotamento
Vila Nova de Poiares,06-11-2017 09:20,1,0,-,-,Atropelamento de peões
Vila Nova de Poiares,12-10-2017 17:00,1,0,Rua da Paz - Bairro dos Pinheirais,-,Despiste com capotamento
